date,time,location,download,upload,latency
2022-02-05,17:02,Aalborg,831.55,1183.76,15.58 ms
2022-05-18,02:58,Bornholm,2106.29,617.47,10.95 ms
2022-09-29,09:09,Næstved,435.62,491.85,3.73 ms
2022-02-28,14:11,Frederikssund,2462.16,357.06,10.61 ms
2022-01-10,22:45,Greve,1708.86,552.8,54.25 ms
2022-02-01,06:11,Lolland,1244.11,1182.94,38.75 ms
2022-05-24,12:58,Norddjurs,1140.39,224.27,14.0 ms
2022-08-06,03:07,Kerteminde,414.41,1271.27,50.94 ms
2022-07-27,20:10,Aabenraa,1898.81,15.73,9.48 ms
2022-04-10,15:35,Varde,352.92,18.98,32.98 ms
2022-12-13,15:35,Vesthimmerland,1723.52,1237.11,5.97 ms
2022-12-10,19:22,Svendborg,762.13,67.28,53.19 ms
2022-11-23,01:18,Copenhagen,2436.8,745.51,15.98 ms
2022-01-12,20:49,Vejen,1141.04,385.49,32.35 ms
2022-10-07,18:03,Struer,2170.83,66.33,28.51 ms
2022-01-25,17:39,Haderslev,1461.9,726.31,17.64 ms
2022-07-19,14:51,Randers,281.43,471.64,36.83 ms
2022-07-20,18:15,Odsherred,1119.95,194.42,11.28 ms
2022-02-23,04:39,Køge,1423.66,65.97,9.41 ms
2022-09-22,19:53,Dragør,127.78,363.67,40.82 ms
2022-12-23,23:01,Stevns,2016.19,348.22,38.75 ms
2022-07-14,06:49,Rudersdal,1737.19,249.31,14.52 ms
2022-12-06,06:14,Fredericia,906.44,788.07,40.8 ms
2022-05-08,22:12,Hørsholm,2011.17,616.82,44.13 ms
2022-01-17,05:32,Viborg,1105.92,545.97,11.81 ms
2022-02-07,17:51,Vesthimmerland,1456.19,1084.72,5.32 ms
2022-01-10,06:43,Horsens,2272.2,688.32,12.96 ms
2022-02-06,07:59,Ikast-Brande,1568.62,1234.03,2.92 ms
2022-08-18,05:42,Randers,1506.17,1252.54,13.09 ms
2022-02-19,02:51,Gladsaxe,576.6,828.0,44.81 ms
2022-11-07,13:04,Faaborg-Midtfyn,146.06,205.24,46.42 ms
2022-07-21,07:53,Holstebro,1792.35,1154.0,27.42 ms
2022-08-02,00:32,Frederikssund,1825.94,868.87,26.04 ms
2022-01-10,00:45,Jammerbugt,2085.87,603.49,15.56 ms
2022-06-19,21:05,Frederiksberg,797.93,846.28,47.48 ms
2022-06-12,04:15,Kolding,1552.66,578.55,21.94 ms
2022-02-06,07:56,Bornholm,1679.21,1000.39,29.28 ms
2022-05-13,13:13,Gladsaxe,1877.66,60.55,10.19 ms
2022-12-22,04:33,Slagelse,1124.98,732.04,49.12 ms
2022-09-08,17:36,Vejle,2023.16,178.23,14.9 ms
2022-08-25,10:00,Copenhagen,1836.89,521.26,19.98 ms
2022-03-27,13:12,Ikast-Brande,1490.14,550.67,17.34 ms
2022-01-14,10:36,Faxe,898.74,155.77,41.76 ms
2022-08-30,18:28,Faxe,788.52,620.19,29.19 ms
2022-04-11,11:21,Faaborg-Midtfyn,634.42,138.64,41.65 ms
2022-03-13,05:49,Copenhagen,1891.4,235.56,54.71 ms
2022-12-19,10:25,Rudersdal,360.11,778.82,41.05 ms
2022-01-03,14:17,Favrskov,1966.87,381.54,18.22 ms
2022-02-01,21:21,Lejre,1642.65,163.2,33.14 ms
2022-10-07,09:53,Aarhus,562.18,836.14,34.26 ms
2022-12-21,05:40,Guldborgsund,1644.33,230.4,51.46 ms
2022-02-28,09:03,Stevns,907.46,179.74,26.64 ms
2022-01-03,12:50,Solrød,1987.2,255.52,18.9 ms
2022-08-15,23:43,Svendborg,2077.73,151.72,22.24 ms
2022-08-23,05:44,Frederiksberg,2008.47,1152.77,25.1 ms
2022-06-16,05:40,Herlev,591.94,821.59,18.82 ms
2022-05-29,01:13,Rebild,930.47,327.74,33.64 ms
2022-03-22,23:09,Varde,219.03,1090.68,22.17 ms
2022-10-14,05:58,Langeland,840.67,431.16,53.85 ms
2022-05-05,17:14,Ærø,451.3,1077.69,29.32 ms
2022-04-01,16:13,Vejen,314.86,247.44,21.28 ms
2022-05-07,19:32,Odense,1289.59,1213.65,38.19 ms
2022-08-09,22:38,Kerteminde,804.48,1062.14,41.2 ms
2022-02-20,11:41,Albertslund,2553.95,1092.81,11.37 ms
2022-07-04,08:21,Guldborgsund,455.42,888.14,18.17 ms
2022-10-12,12:46,Thisted,149.58,740.29,48.13 ms
2022-03-15,09:23,Gladsaxe,1506.85,847.53,55.83 ms
2022-03-23,19:35,Vesthimmerland,778.67,963.34,16.52 ms
2022-01-28,23:53,Næstved,889.38,1240.48,20.38 ms
2022-10-20,10:50,Kalundborg,612.99,860.77,5.85 ms
2022-08-24,09:43,Sønderborg,596.58,328.02,12.65 ms
2022-01-15,04:18,Lyngby-Taarbæk,2530.8,229.33,47.6 ms
2022-12-30,07:11,Vallensbæk,584.95,805.51,50.6 ms
2022-05-01,08:15,Tårnby,1886.15,534.28,6.59 ms
2022-05-05,18:00,Billund,1442.22,426.16,45.49 ms
2022-09-19,20:54,Sønderborg,281.73,1187.41,22.28 ms
2022-08-05,20:34,Vejen,1529.06,521.64,9.38 ms
2022-12-03,13:25,Skanderborg,159.01,810.99,39.17 ms
2022-11-12,08:41,Frederikshavn,349.36,1125.2,41.01 ms
2022-08-08,09:07,Furesø,281.18,1236.12,28.4 ms
2022-01-12,07:12,Greve,2359.69,829.26,49.15 ms
2022-12-14,21:01,Greve,1678.48,512.63,39.62 ms
2022-03-16,10:28,Stevns,1601.12,823.2,31.93 ms
2022-10-29,03:34,Frederikssund,2516.51,1219.58,25.21 ms
2022-06-17,00:09,Furesø,2282.95,1088.33,40.8 ms
2022-05-22,20:10,Holbæk,2403.18,185.42,38.19 ms
2022-08-29,19:04,Frederikshavn,2005.06,1191.44,19.79 ms
2022-12-24,09:06,Varde,344.4,893.47,15.31 ms
2022-06-01,13:24,Ærø,725.65,781.13,49.61 ms
2022-05-17,16:07,Hjørring,2249.63,612.48,31.0 ms
2022-05-17,02:00,Lyngby-Taarbæk,2097.16,115.25,41.74 ms
2022-04-21,06:29,Faxe,1340.33,742.64,16.81 ms
2022-02-16,02:02,Samsø,293.5,814.81,15.93 ms
2022-02-02,19:17,Holbæk,542.39,104.51,2.21 ms
2022-10-27,11:35,Morsø,587.47,503.02,14.31 ms
2022-12-19,15:36,Slagelse,2453.23,660.53,46.38 ms
2022-06-06,23:55,Hørsholm,15.03,601.89,14.11 ms
2022-03-15,20:27,Vesthimmerland,538.78,1142.33,24.9 ms
2022-04-12,02:40,Gladsaxe,1105.34,460.97,53.92 ms
2022-12-19,08:57,Esbjerg,1161.43,1248.89,11.5 ms
2022-03-29,07:46,Skive,992.57,1269.63,34.76 ms
2022-06-01,20:47,Nordfyn,1253.13,283.06,31.42 ms
2022-05-09,06:19,Gentofte,1471.07,596.56,41.12 ms
2022-07-19,07:49,Dragør,2252.83,1251.58,40.32 ms
2022-06-01,20:04,Struer,898.84,643.88,32.6 ms
2022-12-05,12:56,Assens,637.02,1203.27,9.77 ms
2022-02-03,11:33,Herlev,521.76,531.21,5.39 ms
2022-01-19,05:31,Bornholm,834.06,930.65,47.24 ms
2022-02-02,19:21,Helsingør,1701.77,1069.77,41.8 ms
2022-03-07,01:14,Køge,829.58,955.87,40.88 ms
2022-07-27,22:32,Varde,1578.9,445.78,43.97 ms
2022-07-14,23:53,Hillerød,2473.74,417.63,37.57 ms
2022-12-31,20:51,Fredericia,1079.96,824.15,3.4 ms
2022-04-30,10:12,Rebild,1190.68,306.31,45.61 ms
2022-09-23,23:18,Ikast-Brande,350.9,528.72,39.47 ms
2022-10-11,13:23,Kerteminde,1590.23,1049.84,34.54 ms
2022-10-02,17:38,Vejen,1353.39,583.43,49.74 ms
2022-09-17,20:36,Gribskov,2059.15,1119.98,50.04 ms
2022-06-11,01:08,Frederikshavn,2081.81,1025.55,2.84 ms
2022-12-02,10:53,Langeland,2289.65,599.61,19.38 ms
2022-04-22,08:25,Tårnby,741.03,955.6,46.18 ms
2022-09-13,08:11,Syddjurs,235.96,746.13,10.1 ms
2022-11-26,12:47,Rebild,1904.36,564.33,54.1 ms
2022-11-16,22:09,Herning,1310.01,629.37,2.17 ms
2022-11-09,15:12,Kolding,1816.13,547.12,50.31 ms
2022-12-07,19:32,Rebild,385.46,775.73,43.61 ms
2022-09-18,22:02,Rødovre,269.45,199.85,21.61 ms
2022-06-10,01:00,Herning,2052.51,121.66,33.35 ms
2022-04-07,05:50,Morsø,2266.33,1119.03,15.86 ms
2022-11-21,03:30,Sorø,729.98,1250.2,23.58 ms
2022-01-27,11:08,Høje-Taastrup,2049.6,435.57,48.11 ms
2022-06-22,17:30,Viborg,1865.6,988.91,19.55 ms
2022-04-03,06:18,Slagelse,1737.36,155.38,14.38 ms
2022-05-12,20:08,Ikast-Brande,2054.6,987.7,24.53 ms
2022-10-22,04:15,Favrskov,1954.13,678.88,2.48 ms
2022-08-20,04:12,Stevns,2275.97,490.03,41.81 ms
2022-09-10,19:18,Langeland,129.47,311.17,12.49 ms
2022-11-04,18:22,Stevns,932.88,673.04,12.02 ms
2022-02-08,11:35,Nyborg,914.81,744.38,3.41 ms
2022-04-21,21:17,Hørsholm,2037.63,586.59,14.71 ms
2022-01-24,12:11,Guldborgsund,2448.6,1141.93,21.56 ms
2022-07-07,08:19,Hvidovre,2344.37,134.87,34.17 ms
2022-07-31,15:33,Svendborg,2391.61,858.03,31.79 ms
2022-09-07,10:03,Hjørring,1073.81,211.3,49.31 ms
2022-08-14,15:16,Assens,2240.81,1221.28,39.66 ms
2022-08-07,01:10,Nordfyn,1970.9,1004.09,41.33 ms
2022-10-27,04:03,Rudersdal,528.16,702.56,28.22 ms
2022-05-04,04:58,Hvidovre,979.29,1150.8,15.56 ms
2022-11-18,05:27,Rudersdal,2474.44,248.32,29.02 ms
2022-11-19,00:30,Ishøj,1538.08,346.15,55.13 ms
2022-06-25,04:17,Fredericia,767.36,62.42,3.63 ms
2022-04-09,04:12,Brøndby,4.18,680.17,13.62 ms
2022-09-04,15:19,Næstved,602.75,621.1,53.04 ms
2022-01-24,15:25,Lyngby-Taarbæk,897.85,465.3,55.93 ms
2022-01-03,21:25,Samsø,95.37,747.48,5.57 ms
2022-01-28,05:28,Vallensbæk,1260.11,185.15,19.8 ms
2022-06-23,00:44,Vesthimmerland,64.51,907.43,7.98 ms
2022-01-27,09:00,Viborg,1834.21,230.8,37.82 ms
2022-06-04,23:36,Roskilde,2206.52,715.66,29.69 ms
2022-01-30,21:21,Vejle,2316.03,112.74,16.6 ms
2022-05-29,00:19,Slagelse,2447.08,87.38,22.32 ms
2022-06-21,06:48,Vesthimmerland,667.85,1063.04,26.99 ms
2022-03-25,11:41,Billund,28.1,449.39,37.17 ms
2022-04-25,10:50,Randers,2449.0,1266.51,21.25 ms
2022-04-30,11:53,Copenhagen,192.75,1200.4,52.41 ms
2022-11-07,02:41,Favrskov,1754.77,725.62,47.96 ms
2022-02-12,00:14,Hillerød,148.58,84.42,19.12 ms
2022-10-06,00:36,Brønderslev,2382.14,89.04,52.85 ms
2022-07-08,04:57,Furesø,113.45,1160.87,18.36 ms
2022-08-15,15:34,Rebild,2198.18,841.88,41.35 ms
2022-12-21,06:09,Allerød,1060.93,1057.34,30.38 ms
2022-11-30,05:13,Mariagerfjord,1577.04,282.46,10.97 ms
2022-02-04,06:02,Ringsted,1207.5,598.4,9.01 ms
2022-07-12,19:54,Hedensted,1107.89,473.64,26.87 ms
2022-12-21,19:16,Horsens,1754.2,1181.49,15.04 ms
2022-12-11,09:55,Herlev,110.31,467.55,49.54 ms
2022-07-17,18:36,Struer,479.03,625.25,7.36 ms
2022-02-02,23:48,Hillerød,928.53,235.58,34.94 ms
2022-05-04,05:07,Hvidovre,139.75,912.41,55.45 ms
2022-09-18,19:31,Svendborg,1218.4,972.59,15.96 ms
2022-12-19,10:55,Kalundborg,607.92,1198.54,48.22 ms
2022-12-07,04:09,Hedensted,2427.74,800.81,17.49 ms
2022-08-18,01:43,Frederikssund,1989.6,37.43,39.14 ms
2022-05-21,02:28,Vejle,2347.87,65.45,28.2 ms
2022-11-11,18:45,Ishøj,765.89,186.93,23.74 ms
2022-01-09,03:02,Fanø,1103.91,720.13,47.35 ms
2022-05-26,16:01,Ringsted,281.17,325.52,16.53 ms
2022-12-27,12:18,Faxe,1263.87,849.51,11.29 ms
2022-09-24,08:47,Silkeborg,1096.14,42.81,25.13 ms
2022-03-19,18:16,Odsherred,2231.93,882.14,11.93 ms
2022-08-25,13:07,Silkeborg,440.37,277.05,34.28 ms
2022-05-26,08:08,Vejen,2199.27,557.2,26.05 ms
2022-10-16,19:37,Hvidovre,1942.88,577.72,4.48 ms
2022-08-22,09:43,Langeland,1000.27,1018.99,22.13 ms
2022-10-27,00:49,Haderslev,2551.79,366.68,25.08 ms
2022-11-02,21:19,Tønder,2050.3,951.18,35.75 ms
2022-02-18,23:43,Nyborg,1094.07,1034.28,36.88 ms
2022-01-09,22:37,Varde,1415.08,904.86,31.42 ms
2022-04-02,02:44,Fredericia,1736.83,599.5,51.08 ms
2022-06-30,07:02,Brønderslev,705.12,614.22,23.95 ms
2022-10-27,01:26,Frederikssund,2174.73,979.7,10.21 ms
2022-08-17,14:39,Ishøj,16.1,46.51,36.61 ms
2022-10-11,22:26,Langeland,322.73,618.74,36.72 ms
2022-10-14,14:11,Fredericia,569.62,702.74,27.48 ms
2022-09-29,20:17,Struer,1073.63,193.14,10.4 ms
2022-09-26,20:02,Ballerup,1177.56,841.29,15.94 ms
2022-10-09,11:58,Lyngby-Taarbæk,1221.79,1202.04,48.48 ms
2022-11-16,00:24,Copenhagen,2316.13,149.71,21.89 ms
2022-06-13,03:28,Helsingør,1100.99,761.52,11.9 ms
2022-04-03,00:55,Faxe,503.52,1068.44,39.03 ms
2022-06-07,21:12,Lejre,2018.25,1025.62,36.64 ms
2022-06-12,07:44,Tårnby,1666.57,172.28,8.55 ms
2022-02-08,21:37,Brønderslev,2553.27,729.36,13.69 ms
2022-02-10,04:56,Varde,1990.04,459.35,16.02 ms
2022-09-28,12:25,Herning,1034.66,1002.87,39.65 ms
2022-08-22,07:48,Guldborgsund,614.1,402.25,12.01 ms
2022-03-08,17:42,Ikast-Brande,2467.63,999.21,2.03 ms
2022-10-08,14:57,Middelfart,622.8,1125.27,55.3 ms
2022-10-04,15:08,Fredensborg,1819.6,1119.49,14.2 ms
2022-02-20,09:21,Langeland,928.1,657.9,11.61 ms
2022-08-04,05:18,Vallensbæk,1739.41,945.98,35.45 ms
2022-07-20,09:04,Haderslev,2069.64,1080.51,11.38 ms
2022-06-10,19:22,Allerød,1426.78,1276.8,36.65 ms
2022-04-05,11:23,Middelfart,1325.81,650.94,13.52 ms
2022-11-01,11:40,Assens,1039.87,370.74,52.92 ms
2022-02-25,14:03,Sorø,2138.6,384.15,34.9 ms
2022-03-19,16:18,Vejle,143.25,941.03,20.22 ms
2022-07-20,19:48,Ikast-Brande,1597.78,1235.99,2.3 ms
2022-01-31,15:47,Billund,1107.26,1028.06,39.87 ms
2022-10-27,20:23,Mariagerfjord,1741.48,1234.67,8.38 ms
2022-06-15,00:55,Fredericia,47.79,1085.67,40.43 ms
2022-11-06,10:22,Esbjerg,2352.08,855.03,28.07 ms
2022-06-10,13:49,Odsherred,1457.64,179.09,23.8 ms
2022-01-29,05:36,Skive,1718.15,765.82,47.31 ms
2022-10-28,07:27,Aalborg,676.92,1047.93,49.13 ms
2022-07-07,00:18,Fanø,2325.69,885.1,14.57 ms
2022-08-11,12:47,Gentofte,993.4,524.89,24.45 ms
2022-12-06,13:35,Frederikssund,19.97,499.19,48.07 ms
2022-05-11,18:12,Mariagerfjord,1545.72,264.01,29.54 ms
2022-07-10,13:38,Faaborg-Midtfyn,1864.82,789.14,3.68 ms
2022-01-07,07:42,Lemvig,824.37,915.74,37.83 ms
2022-05-23,20:42,Ærø,217.67,45.17,15.92 ms
2022-06-23,13:16,Samsø,745.54,1131.12,16.77 ms
2022-01-23,02:28,Furesø,2245.68,838.72,6.42 ms
2022-03-18,21:50,Ballerup,116.36,171.64,9.64 ms
2022-09-20,21:14,Hjørring,1964.72,974.49,6.37 ms
2022-11-03,00:04,Gladsaxe,642.04,1227.8,3.22 ms
2022-05-24,09:53,Kerteminde,749.66,556.76,28.13 ms
2022-08-09,22:59,Frederiksberg,1771.64,423.13,25.44 ms
2022-12-17,18:58,Assens,41.52,177.1,19.31 ms
2022-08-03,14:38,Odense,1184.57,107.45,36.99 ms
2022-07-25,20:58,Glostrup,296.02,768.23,30.99 ms
2022-06-01,15:52,Hvidovre,627.42,397.88,53.13 ms
2022-05-18,01:35,Vesthimmerland,696.74,138.98,8.25 ms
2022-02-14,18:41,Fredericia,586.44,989.18,53.45 ms
2022-09-04,00:18,Mariagerfjord,1816.26,905.1,27.71 ms
2022-12-13,05:33,Esbjerg,729.21,448.08,5.19 ms
2022-09-17,00:57,Sorø,273.53,588.45,14.77 ms
2022-11-29,01:04,Vesthimmerland,1454.64,562.81,20.73 ms
2022-07-03,23:38,Brøndby,747.13,541.39,48.0 ms
2022-12-27,18:20,Sønderborg,382.97,950.98,2.16 ms
2022-11-22,17:54,Langeland,223.97,222.42,49.34 ms
2022-12-08,20:00,Odder,2524.29,931.04,39.97 ms
2022-06-14,00:31,Herning,1417.55,1134.98,35.18 ms
2022-07-28,03:38,Fanø,841.47,60.75,11.0 ms
2022-03-01,16:28,Haderslev,832.84,1251.86,18.24 ms
2022-12-20,09:42,Glostrup,1314.69,660.0,53.23 ms
2022-11-06,19:41,Egedal,1124.0,406.84,20.6 ms
2022-11-26,12:30,Horsens,236.4,516.71,47.16 ms
2022-07-05,07:27,Hillerød,870.83,664.62,28.23 ms
2022-08-04,02:38,Gladsaxe,1074.72,987.5,16.42 ms
2022-05-16,20:59,Copenhagen,2509.99,1183.43,15.0 ms
2022-11-06,11:13,Skanderborg,2064.47,1122.37,47.55 ms
2022-12-28,10:06,Kerteminde,2241.34,294.46,21.52 ms
2022-05-01,09:07,Hedensted,2423.68,342.48,17.65 ms
2022-06-01,19:42,Frederikshavn,923.89,926.89,42.96 ms
2022-05-28,10:06,Mariagerfjord,812.98,537.97,17.93 ms
2022-02-21,03:40,Holbæk,875.53,4.6,52.57 ms
2022-09-24,12:40,Syddjurs,408.03,441.53,39.4 ms
2022-12-15,17:40,Hillerød,971.06,928.68,55.01 ms
2022-01-22,20:47,Vallensbæk,2149.15,641.71,38.84 ms
2022-03-02,05:07,Hedensted,347.04,764.49,22.83 ms
2022-02-03,19:10,Vallensbæk,671.59,960.68,16.45 ms
2022-11-17,08:41,Holbæk,922.57,705.96,48.26 ms
2022-08-01,01:25,Fredensborg,335.35,1265.06,10.08 ms
2022-01-05,22:48,Ballerup,915.62,844.26,41.48 ms
2022-05-21,03:03,Rudersdal,1280.79,1112.84,27.33 ms
2022-07-27,03:02,Kerteminde,2417.19,1245.29,11.06 ms
2022-09-30,16:58,Sorø,218.32,608.0,55.88 ms
2022-12-04,02:08,Halsnæs,810.43,908.35,41.81 ms
2022-02-28,13:49,Favrskov,1490.4,393.63,28.94 ms
2022-09-23,22:19,Vallensbæk,2190.42,670.93,21.59 ms
2022-04-27,01:24,Skive,1059.07,526.15,24.48 ms
2022-06-21,15:34,Haderslev,1902.43,776.09,22.21 ms
2022-06-22,17:43,Odense,1347.38,365.16,28.2 ms
2022-04-01,14:02,Middelfart,2381.72,1140.13,51.5 ms
2022-07-24,04:08,Bornholm,1156.76,52.89,8.85 ms
2022-09-30,11:44,Varde,2067.94,756.3,50.55 ms
2022-07-27,05:32,Dragør,1203.23,1189.12,28.5 ms
2022-12-27,11:30,Aarhus,1443.03,328.89,2.89 ms
2022-01-29,06:23,Glostrup,507.72,404.7,11.77 ms
2022-10-23,10:23,Viborg,1471.04,515.96,16.32 ms
2022-07-12,21:57,Viborg,50.26,145.06,26.94 ms
2022-04-22,15:01,Haderslev,1517.9,278.67,2.19 ms
2022-01-01,20:20,Vesthimmerland,1064.47,786.69,32.75 ms
2022-01-29,00:01,Haderslev,1792.33,110.76,4.27 ms
2022-08-11,04:07,Næstved,415.23,992.21,52.09 ms
2022-05-14,12:17,Gribskov,1549.39,539.01,9.23 ms
2022-07-20,19:07,Svendborg,759.03,1242.42,54.7 ms
2022-11-23,20:34,Roskilde,428.29,262.33,48.47 ms
2022-10-13,13:08,Kerteminde,103.5,159.6,19.9 ms
2022-04-09,06:52,Morsø,755.36,1065.6,28.55 ms
2022-02-18,15:47,Helsingør,135.85,502.57,20.74 ms
2022-08-29,05:51,Faaborg-Midtfyn,2093.78,888.23,47.59 ms
2022-02-16,11:36,Odder,812.69,722.46,2.26 ms
2022-12-28,20:48,Hjørring,511.22,254.17,7.49 ms
2022-01-13,13:30,Ringkøbing-Skjern,2090.1,683.6,51.81 ms
2022-09-09,23:13,Horsens,535.84,747.13,3.51 ms
2022-07-23,11:58,Nordfyn,2425.26,574.8,45.1 ms
2022-07-13,15:31,Frederiksberg,858.7,302.92,54.23 ms
2022-12-16,19:43,Gribskov,1874.14,933.3,3.16 ms
2022-01-13,05:00,Ikast-Brande,182.58,116.7,41.4 ms
2022-01-19,07:36,Fanø,2499.6,1230.81,36.17 ms
2022-07-21,07:21,Svendborg,2115.23,608.09,28.87 ms
2022-07-16,19:12,Gribskov,2440.48,108.24,32.46 ms
2022-12-30,17:02,Sønderborg,892.93,391.4,37.92 ms
2022-05-28,00:59,Hjørring,854.71,144.54,8.07 ms
2022-02-15,00:15,Svendborg,1057.45,328.62,43.38 ms
2022-11-28,08:07,Hjørring,782.11,149.83,6.54 ms
2022-09-09,19:54,Thisted,376.55,990.04,3.15 ms
2022-07-05,15:08,Ærø,1401.5,1253.39,39.25 ms
2022-05-28,09:18,Lolland,509.08,299.89,50.19 ms
2022-01-25,05:30,Hvidovre,1626.19,1202.13,6.35 ms
2022-02-13,15:24,Herning,1289.58,1156.04,33.41 ms
2022-07-18,10:44,Dragør,1325.35,718.16,4.82 ms
2022-12-17,18:23,Holstebro,1258.87,386.8,41.8 ms
2022-09-18,16:36,Sorø,816.29,1159.32,54.74 ms
2022-06-06,13:34,Kalundborg,1432.16,576.42,24.36 ms
2022-11-26,09:45,Lejre,78.09,1065.41,42.96 ms
2022-08-23,09:23,Ærø,388.43,303.73,31.35 ms
2022-07-10,00:43,Furesø,41.28,52.27,47.87 ms
2022-04-21,00:19,Ringsted,3.32,978.81,42.93 ms
2022-09-11,02:17,Greve,1484.97,576.85,5.18 ms
2022-06-27,01:03,Gladsaxe,2087.72,290.23,46.12 ms
2022-09-06,22:41,Fredericia,77.36,1121.09,12.65 ms
2022-11-13,17:51,Dragør,1001.02,1081.19,47.66 ms
2022-04-13,07:10,Esbjerg,1676.87,398.14,33.96 ms
2022-06-03,17:40,Tårnby,943.0,647.3,15.02 ms
2022-05-03,11:07,Faaborg-Midtfyn,1238.54,273.36,8.32 ms
2022-06-05,23:20,Thisted,2535.77,207.25,41.17 ms
2022-03-31,10:25,Brønderslev,2130.26,308.41,23.58 ms
2022-03-11,08:59,Tårnby,1079.32,604.16,7.1 ms
2022-11-20,06:07,Viborg,2341.94,246.28,31.15 ms
2022-10-20,20:15,Hørsholm,1266.03,797.83,24.12 ms
2022-02-16,16:13,Silkeborg,1088.02,585.91,35.91 ms
2022-09-21,11:26,Lyngby-Taarbæk,1042.69,900.38,38.0 ms
2022-01-25,14:42,Nyborg,1304.84,498.96,45.03 ms
2022-12-04,19:05,Aalborg,1628.72,1053.16,25.23 ms
2022-05-03,14:41,Helsingør,2521.17,980.08,21.96 ms
2022-11-18,05:21,Rudersdal,1215.36,591.39,53.57 ms
2022-01-22,20:26,Hillerød,1850.65,707.65,4.28 ms
2022-11-22,20:22,Gribskov,297.27,1202.41,11.55 ms
2022-04-14,08:27,Glostrup,1586.83,1104.8,14.35 ms
2022-08-14,06:32,Ringkøbing-Skjern,1780.51,107.98,21.42 ms
2022-11-26,09:14,Roskilde,464.62,395.63,20.73 ms
2022-01-10,16:30,Guldborgsund,2014.54,902.52,17.96 ms
2022-02-05,17:33,Mariagerfjord,29.23,472.02,12.58 ms
2022-02-07,12:11,Holbæk,2293.93,354.6,16.3 ms
2022-01-27,16:50,Odsherred,445.61,990.12,36.89 ms
2022-04-28,05:01,Billund,100.77,896.26,8.25 ms
2022-05-12,04:24,Hedensted,407.28,960.67,41.26 ms
2022-04-10,05:25,Haderslev,1628.26,868.46,27.55 ms
2022-06-13,10:36,Tårnby,1585.61,299.42,25.05 ms
2022-06-08,19:41,Ballerup,1710.78,778.12,5.34 ms
2022-01-13,09:48,Furesø,1013.2,1067.5,18.17 ms
2022-02-11,05:38,Thisted,2492.68,890.45,5.5 ms
2022-06-05,07:17,Tønder,215.82,100.47,40.78 ms
2022-02-09,14:03,Ærø,20.09,913.0,27.41 ms
2022-07-06,07:09,Greve,2484.76,168.22,14.26 ms
2022-01-10,07:34,Middelfart,1067.4,938.0,31.82 ms
2022-06-04,07:47,Holstebro,1514.72,1042.9,45.55 ms
2022-06-16,18:16,Odder,524.46,1103.45,24.22 ms
2022-03-31,17:55,Dragør,466.01,968.82,53.44 ms
2022-06-14,19:20,Favrskov,2512.02,764.36,2.72 ms
2022-04-03,16:05,Glostrup,1837.04,456.74,36.48 ms
2022-05-18,14:20,Skive,1011.54,431.71,54.36 ms
2022-05-28,23:47,Kalundborg,2362.45,1172.26,41.7 ms
2022-12-30,05:23,Lemvig,200.11,1232.96,36.99 ms
2022-01-17,01:44,Hjørring,820.92,1041.33,35.91 ms
2022-10-11,12:41,Ringsted,969.78,1268.1,8.26 ms
2022-12-26,20:09,Hillerød,1840.25,1061.17,43.94 ms
2022-08-30,15:13,Assens,502.62,1003.05,4.12 ms
2022-07-15,07:27,Roskilde,583.03,0.15,24.04 ms
2022-08-31,11:01,Rebild,2452.28,104.25,14.26 ms
2022-12-31,14:08,Vejen,2311.01,265.87,38.56 ms
2022-04-07,14:30,Lemvig,109.44,630.32,17.91 ms
2022-03-19,23:13,Rudersdal,2185.27,58.21,15.55 ms
2022-12-03,02:01,Gentofte,231.0,425.78,13.22 ms
2022-07-01,19:58,Gribskov,1862.32,698.53,28.15 ms
2022-03-14,08:33,Sønderborg,329.89,1053.42,42.99 ms
2022-02-06,11:07,Egedal,2036.41,1225.9,30.96 ms
2022-01-11,23:16,Fredericia,413.4,208.75,6.83 ms
2022-08-22,04:00,Thisted,1531.19,332.8,49.44 ms
2022-02-05,21:34,Høje-Taastrup,1198.82,140.81,6.81 ms
2022-03-10,08:01,Greve,1577.89,315.25,19.6 ms
2022-02-12,08:48,Skive,2248.4,113.55,21.63 ms
2022-03-09,16:11,Brøndby,615.2,913.41,4.88 ms
2022-05-31,03:51,Køge,41.44,845.88,10.73 ms
2022-08-27,21:05,Fanø,294.86,421.63,39.61 ms
2022-06-13,04:16,Gentofte,1347.2,1075.71,22.87 ms
2022-04-05,01:44,Ringkøbing-Skjern,1778.64,439.62,28.25 ms
2022-05-28,03:25,Copenhagen,969.23,640.79,21.29 ms
2022-01-08,03:35,Ishøj,1606.35,603.21,21.77 ms
2022-02-07,05:00,Gribskov,161.63,135.9,17.04 ms
2022-03-17,15:40,Holstebro,2118.49,1193.41,13.98 ms
2022-03-14,14:57,Svendborg,1564.29,1276.94,19.95 ms
2022-12-17,15:30,Rudersdal,161.18,1140.06,50.34 ms
2022-08-25,11:15,Frederiksberg,2466.75,285.01,42.65 ms
2022-08-15,03:49,Holbæk,2512.11,610.53,36.88 ms
2022-08-04,09:54,Fanø,179.58,47.47,45.06 ms
2022-11-27,05:15,Frederikshavn,2457.55,1006.18,45.51 ms
2022-01-10,11:42,Slagelse,1720.86,387.82,18.96 ms
2022-12-09,20:18,Roskilde,1391.93,158.15,40.2 ms
